sentence,label,sentiment score
"Since many banks had investments in the US Treasury 
securities, the decline in market value caused losses in their investment portfolio, depleting capital reserves and weakening their balance 
sheets.",Very Negative,0.1904113573754831
"The lending portfolio of SVB was heavily biased towards Fintech companies and startups, 
thus raising its concentrated risk.",Positive,0.6519799236079079
"Several other US banks, including First Republic, which was rescued by a collective of large US banks, also witnessed 
financial distress due to the same phenomenon.",Negative,0.26798132587706947
"In addition, Silvergate Bank of the US also failed in 
March 2023, on account of its increased exposure to cryptocurrency related firms, while the operations 
of Signature Bank in the US have been suspended 
by the regulators for the same reason.",Neutral,0.44002291041892083
"In response 
to these failures, the Federal Reserve of the US 
and the US government agencies announced a series of measures to ensure the availability 
of liquidity to banks in financial distress and to 
honour deposits of failed banks.",Neutral,0.47827413932557916
"Apart from the 
US banking sector, Credit Suisse (CS), a global 
investment bank and financial services firm based in Switzerland, showed signs of financial distress in 
March 2023.",Very Positive,0.9173850799085577
"However, its collapse was averted by 
an emergency loan facility provided by the Swiss 
National Bank to shore up finances.",Very Positive,0.822267493079756
"CS was later 
taken over by UBS, the largest banking institution 
in Switzerland, a deal which was fast tracked by the 
Swiss National Bank and the Swiss government.",Neutral,0.5319627283907072
"Moreover, the ongoing banking crisis has triggered 
market panic in advanced economies and resulted 
in significant losses in the share values of the US 
and European banking sectors.",Neutral,0.43509002033818966
"Meanwhile, the US 
Federal Reserve, the Bank of Canada, BoE, the Bank of Japan, ECB, and the Swiss National Bank announced a collaborative action later in March 
2023, to enhance the provision of liquidity via the 
standing US dollar liquidity swap line arrangements to stem liquidity concerns in the global financial 
system and ensure smooth cross border settlements.",Negative,0.30276378364767564
"Nonetheless, the current distress in global banking 
institutions and the consequent contagion effects 
could become a source of significant downside risk 
to the economic outlook, and its spillovers could 
also impact the emerging market and developing 
economies.",Neutral,0.4782490741640849
"Moreover, this financial turmoil could 
lead to a deviation from anticipated tighter financial 
conditions globally, as this could make major central 
banks to rethink their policy direction or the pace 
of any future policy rate adjustments.",Neutral,0.5320893108367426
"Meanwhile, 
large scale liquidity provision to address financial 
distress could resume demand pressures going 
forward, threatening largely believed disinflation 
trends across the world.",Very Positive,0.8463431582383507
"risks to the global economic outlook, on 
an aggregate basis, indicate possible lower than expected global growth and higher than 
expected inflation.",Negative,0.20594127997517264
"On the upside, pent-up  
demand, supported by the stock of surplus private savings, particularly from the pandemic related fiscal aid, as well as extremely tight labour markets 
and strong wage growth, leaves scope for an 
increase in consumption.",Very Negative,0.13018307306766597
"Furthermore, faster 
disinflation on account of an easing in labour market conditions in advanced economies, cooling 
wage inflation, and a sharp decline in the prices 
of goods is another possible favourable outcome.",Positive,0.6903178994213911
"However, many downside risks could affect the global outlook in 2023.",Positive,0.7410656643786897
"A slow recovery in China 
amidst the prolonged effects of the COVID-19 
pandemic and the deepening real estate crisis 
could have spillovers to the rest of the world in terms of lower demand and supply chain issues.",Very Positive,0.9716036507984154
"The Russia-Ukraine crisis remains a major source of risk, particularly for Europe and lower-income",Very Positive,0.8740937241849734
"30
CENTRAL BANK OF SRI LANKA  | ANNUAL REPORT 2022
1nations, as a further escalation in the war could lead 
to a possible spike in energy and food prices.",Negative,0.3183639029044565
An increasing number of countries are currently either in debt distress or at high risk of such distress.,Very Negative,0.19158946398129617
"This, together with lower growth and higher borrowing costs, could aggravate the vulnerabilities of these economies, affecting the global outlook.",Neutral,0.5230938528643584
"Meanwhile, due to the persistent tightness of the 
job market and higher than predicted prices for 
food and energy as a result of the war in Ukraine or 
a speedier rebound in China' s economy, inflation 
could once again soar and persist at elevated levels,  
de-anchoring inflation expectations.",Very Positive,0.9963243894617382
"Furthermore, any premature easing of financial conditions and 
the associated increase in financial market volatility 
and geopolitical fragmentation remain other 
downside risks to the global outlook.",Negative,0.2322189096245797
"In addition, 
the ongoing distress in the global banking system and the possible spillover effects could become a major source of downside risks to the global growth outlook and financial conditions.",Very Negative,0.06066259986646361
"1.4 macroeconomic Outlook3
The medium term outlook of the Sri lankan 
economy depends heavily on the timely and 
effective fulfilment of performance criteria and structural benchmarks and reforms envisaged in the macroeconomic adjustment programme outlined in the imF-EFF arrangement.",Very Negative,0.03569863068590007
Effective implementation of reforms in a timely and consistent manner would be essential to create a conducive business environment in the period ahead.,Negative,0.26425564547019553
"Further, the realisation of the baseline scenario of 
the macroeconomic outlook could be subject to 
unanticipated external and domestic shocks.",Positive,0.7842920466955539
"The 
medium term macroeconomic outlook that has 
3 The Medium term macroeconomic framework presented in this section is based on the 
policy scenario with the assumption of successful continuation of the IMF-EFF supported programme, including the completion of the debt restructuring process before end of September 2023, thereby unlocking further assistance from international financial institutions.",Very Negative,0.12414304737264181
"It is pertinent to mention that there could be differences in the medium term macroeconomic projections published by the international financial institutions for Sri Lanka based on information available at different timelines and underlying assumptions.been published by the Central Bank in the past had 
assumed the implementation of necessary reforms to remedy the structural impediments.",Negative,0.2765388285347653
"However, the 
failure in implementing the required reforms delayed 
the realisation of the benign macroeconomic outlook envisaged in the past.",Very Negative,0.1902331694921533
"As Sri Lanka has reached crossroads in its post-independence economic 
journey, there is some reasonable expectation at 
present that policy commitment to implementing 
long overdue reforms and public support for such 
decisive reforms will prevail in the ensuing period.",Very Negative,0.005663073593578982
"Nevertheless, the envisaged medium term path 
is fraught with uncertainties due to possible risks 
associated with the timing of completion of the ongoing debt restructuring negotiations, the pace 
and magnitude of the post-restructuring economic 
recovery, the successful completion of the IMF-EFF supported programme targets, etc.",Negative,0.21672189584512225
"The progress 
of the reforms implemented thus far is notable.",Very Positive,0.9614245973269009
"The 
resolve of policymakers to continue the reforms agenda in the period ahead, and the understanding 
of the public of the need to pursue painful reforms 
are imperative to ensure a sustained stability in the medium to long term.",Negative,0.3472731765751469
"The Sri lankan economy is poised to recover 
gradually from its deepest economic contraction 
witnessed in 2022.",Very Positive,0.8021084257162893
"This recovery would be buoyed 
by the macroeconomic adjustment programme under the IMF-EFF arrangement, which is aimed at 
restoring macroeconomic stability, debt sustainability, 
safeguarding financial system stability, strengthening governance and unlocking the growth potentials 
of the economy, while also alleviating the adverse 
impact of the economic crisis on the poor and vulnerable segments of the population.",Very Negative,0.12938752427534772
"Meanwhile, the frontloaded stabilisation measures adopted by 
the Government and the Central Bank helped contain 
demand pressures, and rein in spiralling inflation and 
exchange rate depreciation, thereby forestalling further",Very Negative,0.0748886317671863
"31
ECONOMIC, PRICE AND FINANCIAL SYSTEM STABILITY, OUTLOOK AND POLICIES
1deterioration of the economy.",Positive,0.7257205420010275
"These improvements, 
coupled with the domestic supply side developments and easing foreign exchange liquidity pressures, are expected to provide a strong impetus for the near term 
recovery in economic activity.",Negative,0.20650751910355347
"However, the tightened 
monetary and fiscal policies and the BOP constraints could slow the pace of recovery in 2023.",Neutral,0.44924940838172145
"The economy is likely to face global headwinds, stemming from broad-based slowdown in global economic growth in 2023 and burgeoning financial market distress, which could impede the country’s trade potential and 
discourage prospective foreign exchange inflows 
and foreign investment.",Very Negative,0.1932353844985799
"Nevertheless, the improved sentiments following the approval of the IMF-EFF arrangement in March 2023 and the ongoing debt restructuring efforts, and the resultant stabilisation of macroeconomic conditions, are expected to support the recovery in momentum from late 2023.",Very Positive,0.8042476698861284
"The growth trajectory on an elevated potential in the medium term is expected to be contoured by instituting the planned growth enhancement strategies stipulated under the  
IMF-EFF arrangement.",Neutral,0.409020947691499
"Moreover, the implementation 
of targeted revenue-based fiscal consolidation strategy  
coupled with the institutional reforms of SOBEs and execution of cost recovery pricing mechanisms for provisioning of public utilities are expected to foster fiscal consolidation and bolster economic 
stability in the period ahead.",Negative,0.3729110920230586
"Further, restoration of 
debt sustainability through a comprehensive debt restructuring process is expected to create space for foreign financing opportunities once sovereign ratings are improved, while the substantial financing support expected from the international financial institutions will help strengthen investor confidence in the period 
ahead.",Neutral,0.4910544334373491
"The projected stabilisation of inflation is likely 
to create a conducive environment for investments Table 1.5
 Medium Term Macroeconomic Framework (a)
Indicator Unit 2021 (b) 2022 (c) 2023 2024 2025 2026 2027
Real Sector (d)
Real GDP Growth % 3.5 (c) -7.8 -2.0 3.3 4.0 4.5 5.0
GDP at Current Market Price Rs.",Neutral,0.49871797016161945
"tn 17.6(c) 24.1 28.5 31.0 33.8 37.1 40.9
Per Capita GDP US$ 3,997 (c) 3,474 3,489 3,621 3,811 4,030 4,281
Total Investment % of GDP 36.7 (c) 34.4 34.9 35.4 35.9 36.4 36.9
Domestic Savings % of GDP 29.4 (c) 30.8 30.9 30.8 32.0 33.0 33.8
National Savings % of GDP 33.0 (c) 33.1 33.8 34.1 34.6 35.3 36.0
External Sector (d)
Trade Gap % of GDP -9.2 -6.7 -6.9 -7.4 -6.7 -6.1 -5.9
Exports US$ bn 12.5 13.1 14.1 15.5 17.1 18.8 20.2
Imports US$ bn 20.6 18.3 19.4 21.6 22.9 24.4 26.0
Current Account Balance % of GDP -3.7 -1.9 -1.1 -1.3 -1.2 -1.1 -0.9
External Official Reserves Months of Imports 1.8 1.2 3.0 3.4 3.8 4.2 4.5
Fiscal Sector (d)(e)
Total Revenue and Grants % of GDP 8.3 8.3 11.0 13.3 14.9 15.0 15.1
Expenditure and Net Lending % of GDP 20.0 18.5 19.0 19.7 19.9 19.9 19.6
Current Account Balance % of GDP -7.3 -6.4 -4.5 -2.1 -0.7 -0.4 0.0
Primary Balance % of GDP -5.7 -3.7 -0.7 0.8 2.3 2.3 2.3
Overall Budget Deficit % of GDP -11.7 -10.2 -8.0 -6.4 -5.0 -4.8 -4.5
Central Government Debt % of GDP 100.1 113.8 100.0 101.6 103.3 102.2 97.6
Monetary Sector and Inflation
Broad Money Growth (M2b) (f) % 13.2 15.4 10.5 10.9 10.8 10.7 10.2
Private Sector Credit Growth (in M2b) (f) % 13.1 6.2 0.9 8.5 9.5 10.5 10.5
Annual Average Inflation % 6.0(g) 46.4(g) 20.6(h) 5.0(h) 5.0(h) 5.0(h) 5.0(h)
(a) Based on information available up to end March 2023.",Neutral,0.4838675654433672
"(b) Revised     
(c)  Provisional
(d) GDP estimates (base year 2015) released in March 2023 by the Department of Census and Statistics have been 
used.",Positive,0.7339005077673101
"(e) IMF projections (Restructuring Scenario)
(f)  Year-on-year growth based on end year values     
(g) Based on the CCPI (2013=100)
(h) Based on the CCPI (2021=100)Sources: Department of Census and Statistics
Ministry of Finance, Economic Stabilisation 
                       and National Policies
Central Bank of Sri Lanka",Positive,0.7293977354536741
"32
CENTRAL BANK OF SRI LANKA  | ANNUAL REPORT 2022
1over the medium term, while greater flexibility in 
the exchange rate is also expected to spur stability in the external sector and trade competitiveness of the economy in the ensuing period.",Negative,0.21884088459266848
"However, lower than expected external demand and the continuation of global supply chain issues could pose a risk of delayed normalisation of economic activities in  
Sri Lanka.",Positive,0.7216983264948567
"Strengthening social safety nets, by 
improving efficiency and adequate budgetary 
allocations, is expected to build resilience and enable 
individuals to seize opportunities for economic empowerment and sustainable development, promoting inclusive growth in the medium term.",Negative,0.21739746152238126
"While the recovery and growth of the economy are contingent upon the resolute commitment of the policymakers spearheading the Government to institute long overdue structural reforms, policy continuity and certainty remain critical to pave the way for harnessing the economy’s potential and facilitating the sustainable and equitable distribution of benefits of growth across all segments of the population.",Positive,0.6121116552174186
"inflation is expected to stabilise at the targeted 
levels over the medium term, following the rapid disinflation in 2023, supported by subdued 
aggregate demand, owing to tight monetary 
and fiscal policies, abating supply disruptions 
both globally and domestically, along with the 
favourable statistical base effect.",Negative,0.3450707198381644
"Large monetary 
tightening, implemented by the Central Bank, would 
contain the growth of credit to the private sector, thereby restraining demand pressures, while the substantial revenue-based fiscal consolidation measures undertaken by the Government may lead to a considerable reduction of the spending power of the public in the near future.",Negative,0.2705477411254402
"Meanwhile, the improved availability of fertiliser and fuel would contribute to easing supply-related constraints.",Negative,0.37465836473068637
"The strengthening of the Sri Lanka rupee, if persists, could also contribute to lower price pressures in the near term.",Very Positive,0.8789490544603672
"These factors, together with the favourable 
statistical base effect, are expected to contribute to 
lowering inflation significantly over the short term.",Neutral,0.5916302592704342
"Although the second round impacts of the recent electricity tariff revisions could affect the disinflation 
process, the low spending power of the public and the  
formula-based downward revision of fuel and 
gas prices could work to offset such inflationary 
pressures to a large extent.",Negative,0.29466268841462395
"With the support of funding from the IMF and other multilateral agencies, 
along with the successful implementation of the debt restructuring process, the country would be able 
to gradually relax the prevailing import restrictions 
prioritising essential needs, thereby further easing supply bottlenecks.",Positive,0.6657006854582399
"However, possible depreciation pressure on the exchange rate after such relaxation 
may need to be carefully managed as it could 
affect the general price level swiftly.",Very Negative,0.010541755761742322
"Meanwhile, 
the expected enactment of the proposed Central 
Bank Act would allow more independence to the Central Bank, limiting monetary financing, and thereby strengthening policies targeted at managing 
inflation and inflation expectations.",Negative,0.2727274078516351
"The global 
supply conditions are also anticipated to normalise over the medium term, though the direction and the 
impact of the recent financial turmoil and the ongoing  
Russia-Ukraine war remain largely uncertain.",Negative,0.2673703416913128
"Any 
possible increase in global food and energy prices 
has the possibility of slowing down the disinflation 
process in Sri Lanka.",Negative,0.39473120690706165
"Most major central banks in the world are expected to maintain tight monetary conditions throughout 2023 and possibly in early 
2024 to arrest inflationary pressures, although the 
volatilities in global financial conditions could affect 
the conduct of global monetary policy to some extent.",Neutral,0.5723849084474054
"The Central Bank remains committed to bringing 
down the prevailing high inflation towards single 
digit levels by late 2023.",Negative,0.2766626005061614
"However, the successful 
continuation of the IMF-EFF supported programme, 
along with efforts to sustainably strengthen the fiscal",Very Negative,0.05264241883203158
"33
ECONOMIC, PRICE AND FINANCIAL SYSTEM STABILITY, OUTLOOK AND POLICIES
1and external buffers, and the implementation of the 
proposed structural reforms to improve the economic 
potential, remain instrumental to ensuring economic 
and price stability over the medium term.",Positive,0.6834844838789969
"monetary policy will remain focused on ensuring 
price stability over the medium term, while giving 
due regard to stabilising economic growth towards 
its potential, under a flexible inflation targeting (FiT) 
policy framework.",Neutral,0.46389950125780777
"Yields on government securities, 
particularly Treasury bills, and the market interest rates applicable on both deposit and lending products are expected to moderate in the period ahead, supported 
by the favourable inflation outlook, improving domestic 
money market liquidity conditions and the reduction 
in the risk premia attached to government securities, 
as the uncertainty on the domestic debt restructuring 
concerns has been largely cleared after the public 
announcement on 30 March 2023 on domestic debt optimisation, pending the announcement on the overall 
debt restructuring strategy of the Government in the 
near term.",Positive,0.6823884171303808
"Nonetheless, monetary conditions would 
remain reasonably tight until inflationary pressures 
are sufficiently and credibly contained, and inflation 
expectations are anchored in line with the inflation 
objective of the Central Bank.",Negative,0.36475287017185387
"With deposit interest rates reducing from their peak levels, the growth of 
deposits mobilised by the banking sector is expected 
to remain subdued in the period ahead.",Very Negative,0.05474056467205246
"Meanwhile, 
relatively high market lending interest rates are 
expected to contain the growth of credit to the private sector, resulting in a contraction in its overall stock in the 
near term.",Negative,0.3491501656911027
"However, with the expected normalisation 
of interest rates, the gradual recovery in economic 
activity and the improvements in business sentiments, 
credit to the private sector is envisaged to expand from 
late 2023.",Neutral,0.4935208859933078
"Meanwhile, the envisaged fiscal reforms 
and the anticipated receipt of foreign financing by the Government are expected to reduce the Government’s 
reliance on financing from the banking sector, especially 
monetary financing in the period ahead.",Positive,0.6548209520134974
"In addition, the planned structural reforms in SOBEs, along with the 
productivity improvements, are expected to gradually 
reduce their reliance on the Government’s budget as 
well as the banking sector.",Positive,0.7045185682934908
"Accordingly, the expansion 
of net domestic assets (NDA) of the banking system 
is expected to be benign in the period ahead.",Neutral,0.4438269580066462
"Driven 
by the efforts of the Central Bank to gradually rebuild its external reserves and enhancements of external 
asset positions of LCBs (net of liabilities), the NFA 
position of the banking system is expected to improve in the forthcoming period.",Positive,0.7230847828600493
"Going forward, the conduct 
of monetary policy will continue to be based on a  
forward-looking and data-driven approach, supported  
by recent and expected macroeconomic developments  
and projections, both domestic and global.",Positive,0.7775747310143363
"Timely 
adjustments to policies and strategies of the Central Bank will be made under the FIT framework, as and 
when new information becomes available.",Neutral,0.40557153941569934
"Restoration 
of price stability and maintenance of inflation at a low and stable level thereafter would eliminate large 
volatilities of interest rates, thus creating an enabling 
environment for business planning and investments to support economic growth.",Neutral,0.42859029840141405
"With the expected enactment of the Central Bank Act, the independence 
and accountability of the Central Bank will be further 
strengthened, thereby reinforcing its prime objective of ensuring price stability.",Very Negative,0.07500679697320656
"Meanwhile, the Central Bank will continue to engage with the public via effective 
and transparent communication on current economic 
conditions and the outlook.",Very Negative,0.01228448069435173
"The Central Bank will also start publishing a forward looking Monetary Policy Report to better inform the public on the outlook of the 
economy, thereby further improving the transparency 
on monetary policy actions.",Very Negative,0.0886673476799853
"The external sector outlook for 2023 and 
beyond will largely depend on the progress of 
debt restructuring, continuation of the imF-EFF 
supported programme, and global economic 
and financial outlook.",Neutral,0.42091956319455315
The trade deficit is likely to,Negative,0.2741091180781753
"34
CENTRAL BANK OF SRI LANKA  | ANNUAL REPORT 2022
1Background
The Monetary Law Act (MLA), No.",Very Positive,0.8892660742531252
"58 of 1949 established 
the Central Bank of Ceylon in 1950 (it was renamed the Central Bank of Sri Lanka in 1985) with multiple objectives 
focusing on both stabilisation and development.",Very Positive,0.9220615628749657
"The MLA 
was drafted based on the recommendations of the Exter Report.",Very Positive,0.8927523630659381
"1  However, considering the difficulties in achieving 
inconsistent multiple objectives and in keeping with the trends in central banking, the Central Bank embarked on a modernisation programme in the early 2000s.",Negative,0.2550051016846214
"Accordingly, the objectives were streamlined to two core 
objectives, namely, the maintenance of economic and price stability and financial system stability.",Very Negative,0.0730195485517906
"The Need for a New Central Bank Act
The MLA has not been comprehensively reviewed and revised in the past 74 years, except for the amendment in 2002 mentioned above, which mainly streamlined 
the objectives of the Central Bank.",Very Positive,0.9180012307210207
"Hence, several 
provisions of the MLA, amidst economic developments and the evolution of central banking in general, necessitated reassessment and amendments in line with the international best practices.",Very Positive,0.9038309711970469
"This paved the 
way for the Central Bank of Sri Lanka Act (CBA) to 
be drafted to include provisions strengthening the Central Bank independence, enhancing transparency and accountability and strengthening the monetary policy framework to ensure sustained price stability in Sri Lanka.",Positive,0.6900564682137161
"Meanwhile, the CBA is also expected to 
strengthen the financial sector and macroprudential 
oversight and improve the governance of the Central Bank.",Neutral,0.4849208578747426
"The amendments to the MLA and subsequent CBA are expected to be in line with international best practices in central banking and address shortcomings of the MLA as well.BOX 3
Highlights of 'the Central Bank of Sri Lanka Act'
Key Highlights of the Central Bank Act
The CBA bears several important amendments compared 
to the MLA, in several areas, mainly the objectives of the Central Bank and monetary policy framework, its 
governance and organisational structure recognising 
the Central Bank as the macroprudential authority, and 
the Central Bank’s accountability to the Parliament, the 
Government, and the public.",Very Positive,0.8106777248228045
"Domestic Price Stability as the Primary Objective
As opposed to the two equally weighted objectives 
mentioned in the MLA, the CBA gives prominence to achieving and maintaining domestic price stability.",Very Negative,0.0280327115478749
"This 
ensures that the Central Bank will be committed to delivering 
low and stable inflation in the future.",Very Negative,0.06370166204826255
"Experiences have 
shown that the economy performs well when inflation is low 
and is expected to be low.",Negative,0.32968188606653315
"Low and stable inflation helps 
to keep stable levels of interest rates.",Negative,0.33771093044408296
"Such an environment 
allows an economy to achieve its growth potential.",Very Positive,0.884482047368996
"Further, 
in pursuing the primary objective, the Central Bank shall 
take into account the stabilisation of output towards its potential level.",Negative,0.3352828930977375
"These arrangements are in accordance 
with the Flexible Inflation Targeting (FIT) framework that 
aims at stabilising inflation around the inflation target while 
minimising disturbance to the real economy.",Positive,0.7914724269634886
"Further, on a rare occasion where the attention of both price stability and financial system stability is required, and the policy decision concerning either side is subject to a tradeoff, the Central Bank is expected to prioritise its primary object of price stability.",Positive,0.7965045543280711
"Governance Structure
Under the MLA, the Monetary Board is entrusted with making monetary policy decisions along with other policy and operational decisions.",Negative,0.31095791055638144
"However, under the CBA, the powers are vested with two parallel decision making bodies, namely the Governing Board (GB) and the Monetary Policy Board (MPB), where the latter is entrusted with the responsibility of formulating and 
1 The Exter Report was prepared by John Exter, an eminent economist from the Federal 
Reserve System – USA and the first Governor of the Central Bank of Ceylon.",Very Negative,0.1818119694228736
"The report 
can be accessed on https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/about/
Exter%20Report%20-%20CBSL.pdf
Figure B 3.1
Governance and Organisation of the Central Bank Under the CBA 
 
 
 
  
Governing Board 
(Decision making and oversight) 
Governor 
(Chairman) 
Six 
Appo inted 
Members 
Monetary Policy Board 
 
Other Members of the 
Governin g Board   
2 External Experts 
in Economics or 
Finance 
2 Deputy 
Governors Coordination Go
(Chairman)vernor",Negative,0.2394442991645216
"35
ECONOMIC, PRICE AND FINANCIAL SYSTEM STABILITY, OUTLOOK AND POLICIES
1implementing the FIT framework along with the flexible 
exchange rate regime to achieve domestic price stability, 
while the former is charged with the responsibility of 
determining the general policy of the Central Bank other than monetary policy.",Very Negative,0.15016696148634068
"As per the CBA, the Secretary to the Treasury (ST) is 
no longer a member of any of the decision making 
bodies of the Central Bank.",Negative,0.31391869100317504
"However, in order to ensure greater fiscal-monetary-financial stability policy coordination, a Coordination Council will be instituted and ST will be a member of the Coordination Council.",Very Negative,0.004917465146391575
"The separation of the MPB from the GB that 
oversees other functions and formulates financial 
sector and other policies of the Central Bank, and technical representation of the Board with two internal members (Deputy Governors) and external experts facilitates efficient formulation of monetary policy.",Positive,0.603732097934249
"It 
is an accepted international practice to have an MPB 
with both external and internal members with the required knowledge and expertise on monetary policy formulation.",Neutral,0.539280272484513
"Also, having a dedicated decision making 
body to achieve the primary objective provides space 
for the members to get engaged in detailed policy deliberations at early stages, thereby strengthening monetary policy formulation.",Positive,0.7258335818338183
"Improved Central Bank Autonomy and 
Accountability
The provisions of the CBA were put forward with the 
broader view of strengthening the autonomy and 
accountability of the Central Bank in its policy and 
operational decision making.",Positive,0.710637095943958
"The CBA has explicit provisions ensuring administrative and financial autonomy, which would emphasise more operational independence in policymaking at the Central Bank.",Neutral,0.4032429383456658
"Further, external influences on the Governor, appointed 
Members to the GB, MPB, and employees are 
categorically prohibited under the CBA.",Positive,0.6427143172274878
"In order to ensure autonomy in monetary policymaking, 
the CBA ensures no government representation in the 
Central Bank’s decision making bodies in any form.",Very Negative,0.15076390411892926
"However, the Coordination Council is expected to facilitate information sharing and the exchange of views on events posing significant risks to financial 
stability or economic activity.",Very Positive,0.8388718207979821
"Meantime, the Central 
Bank will remain as the financial advisor, fiscal agent, and banker to the Government.",Negative,0.2093970250977305
"However, the fiscal dominance on monetary policymaking, the major 
impediment on monetary policy in the past, has been 
avoided by restricting monetary financing of the fiscal deficit and a check on provisional advances to the Government, which is essential for the success of FIT.",Neutral,0.49102968430551996
"Accordingly, the Central Bank is restricted from 
granting direct or indirect credits to the Government, 
to any government owned entity, or to any other public entity, not incur costs on behalf of the Government except for expenses related to the Central Bank’s functions, and not purchase securities issued by the Government, by any government owned entity, or any other public entity in the primary market.",Very Negative,0.062299324925729094
"2  However, the 
CBA allows the granting of provisional advances to the 
Government to finance expenditures at the beginning 
of the year,3  subject to several restrictions to limit new 
direct credits to the Government.",Negative,0.35229099977647294
"The outstanding 
amount of such provisional advances granted shall not exceed ten per cent of the revenue of the first four 
months of the preceding financial year and will have to 
be remunerated at market related interest rates.",Very Positive,0.9242435625357133
"Meanwhile, providing required independence for 
operational and financial independence, the CBA 
ensures a greater accountability of the Central Bank to the Parliament and the public with regard to its 
policies, outcomes, and failures.",Positive,0.6375034011221841
"Checks and balances, 
which create a separation of powers and ensure that 
no authority control too much power, are important 
to improve independent decision making, ensure 
accountability, and maintain public confidence.",Very Positive,0.8484118602146209
"Thus, the CBA includes provisions aiming at improving 
accountability through statutory public disclosure requirements, periodic submissions of reports to the 
Parliament and the arrangement that the Governor to 
be heard by the Parliament or by any of its committees, 
periodically.",Neutral,0.5607705802674646
"In this regard, the Central Bank is expected 
to submit several reports to the Parliament and public on 
the implementation of monetary policy and achievement 
of the Central Bank objects, specifying the reasons for 
any failures in terms of achieving the Central Bank’s 
objects, recent developments, and outlook of the 
economy.",Neutral,0.5339019022853017
"FIT as the Monetary Policy Framework 
The Central Bank adopted FIT as the monetary policy 
framework in 2020, after following a hybrid monetary 
policy framework with features of both monetary targeting and FIT since 2015.",Negative,0.3217598877819333
"However, the MLA did 
not explicitly recognise FIT as the relevant monetary policy framework in Sri Lanka even though the enabling 
conditions for successful implementation of FIT were facilitated under the MLA.",Positive,0.7836138261895188
"The CBA provides for formal 
adoption of FIT with enabling conditions.",Very Positive,0.8675766609061224
"Under this arrangement, a monetary policy framework agreement, 
which includes the inflation target and key parameters, is jointly signed by the Central Bank and the Minister of 
Finance and published in the Gazette within a period of one week from the date of such agreement.",Positive,0.6485249080708123
"According 
to the monetary policy framework agreement, the MPB is to determine the appropriate monetary policy 
and monetary policy instruments relating to the implementation of the monetary policy of the Central 
Bank and have the authority to adjust such instruments 
for the purpose of implementing the monetary policy.",Very Negative,0.0012371763953270554
"The inflation target and related parameters will be 
reviewed every three years or in such other intervals 
under exceptional circumstances.",Negative,0.2037217205111772
"Moreover, if the 
2 Temporary relaxation on primary market purchases of government securities by the Central 
Bank has been allowed within a period of six months from the appointed date of the Act, 
taking into consideration the current fiscal constraints.",Positive,0.6889415917558784
"3 A transitional provision is included on the treatment of outstanding credits of the Central 
Bank to the Government.",Very Positive,0.9106537760054658
"36
CENTRAL BANK OF SRI LANKA  | ANNUAL REPORT 2022
1Central Bank fails to meet the inflation target by the 
margin determined at the time of setting the inflation target, for two consecutive quarters, the MPB should submit a report to the Parliament through the Minister 
of Finance, which shall also be made available to the 
public.",Very Negative,0.07678478379087872
"Meanwhile, under the CBA, the Central Bank shall publish a Monetary Policy Report, once every six months, explaining recent movements in inflation, sources of inflation, and medium term projections for 
inflation and key risks to such projections.",Negative,0.23241711962479683
"Supervision and Resolution of Financial 
Institutions and the Macroprudential Authority
The Central Bank continues to be the key responsible 
apex financial institution for the regulation, licensing, registration, and supervision of financial institutions as well as the resolutions of financial institutions in order to ensure financial system stability.",Positive,0.6002215412895816
"Moreover, the CBA 
attributes the macroprudential authority to the Central 
Bank, with the view to securing the stability of the financial system in line with the macroprudential policy.",Negative,0.35798693984380703
"In this regard, the Central Bank will establish a Financial System Oversight Committee (FSOC), and it is expected 
to examine the macroprudential policy to mitigate 
identified buildup of systemic risks affecting the financial system, issue recommendations to relevant public authorities on corrective actions while coordinating the implementation of macroprudential policy.",Positive,0.6356769055268254
"4 
4 Refer Box 10 for further reference on the role of the Central Bank as the macroprudential 
authority.References
1.",Neutral,0.4880599857547979
"Central Bank of Sri Lanka – A Bill (7 March 2023)
2.",Negative,0.23863606088867573
"Jegajeevan, S. (2023) Why do we need independent and publicly accountable central bank?, 
Daily FT.",Negative,0.3507178444081893
"Available at: https://www.ft.lk/columns/Why-do-we-need-independent-and-publicly-
accountable-central-bank/4-745738.",Negative,0.384618866859163
"(Accessed on 10 March 2023).Public Debt Management
As per the CBA, the Central Bank’s agency function 
of public debt management is to be removed from the 
Central Bank’s mandate once the relevant law relating 
to a public debt management agency or office comes 
into operation.",Very Negative,0.03266454106450001
"However, until such date the Central 
Bank will continue the management of public debt as 
an agent of the Government.",Positive,0.7890299679633332
"Summary
Under the CBA, the autonomy of the Central Bank 
is respected at all times, enabling independent 
policymaking and implementation by the Central Bank 
to achieve the mandated objectives of maintaining 
domestic price stability and securing financial system 
stability.",Neutral,0.5881691653923811
"In the meantime, the CBA endorses more accountability and transparency of the Central Bank 
making it answerable to the legislature and the public.",Very Negative,0.12199652383171244
"The primarily mandated objectives of price stability and 
increased accountability of the Central Bank would 
protect the country from disruptive effects of high and 
volatile inflation, and associated sharp movements 
in interest rates, thus fostering sustainable long term 
economic growth.",Very Positive,0.9560254463574902
